loc_id,borough_name,zone_name,service_zone,total_pickups,total_dropoffs,total_activity,overall_avg_fare,overall_avg_dist,airport_ratio,cross_borough_ratio,Morning Rush_pickups,Morning Rush_dropoffs,Morning Rush_pickup_share,Morning Rush_net_flow,Midday_pickups,Midday_dropoffs,Midday_pickup_share,Midday_net_flow,Evening Rush_pickups,Evening Rush_dropoffs,Evening Rush_pickup_share,Evening Rush_net_flow,Late Night_pickups,Late Night_dropoffs,Late Night_pickup_share,Late Night_net_flow,Overnight_pickups,Overnight_dropoffs,Overnight_pickup_share,Overnight_net_flow,tidal_reversal,raw_cluster,hierarchical_cluster,cluster_id,cluster_name,cluster_tag,cluster_desc
95,Queens,Forest Hills,Boro Zone,62.0,363.0,425.0,36.648387096774194,8.613870967741935,0.08064516129032258,0.7096774193548387,17.0,38.0,0.274193504162338,0.3818181123967068,30.0,85.0,0.48387088969824354,0.4782608279773193,6.0,95.0,0.09677417793964871,0.8811880315655414,8.0,129.0,0.12903223725286495,0.8832116143641158,1.0,16.0,0.016129029656608118,0.882352422145634,-0.49936991916883455,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
96,Queens,Forest Park/Highland Park,Boro Zone,2.0,12.0,14.0,20.9,2.885,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,1.0,3.0,0.49999750001249993,0.49999875000312505,0.0,1.0,0.0,0.9999900000999989,1.0,7.0,0.49999750001249993,0.7499990625011719,0.0,0.0,0.0,0.0,0.0,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
97,Brooklyn,Fort Greene,Boro Zone,174.0,467.0,641.0,24.28218390804598,4.808045977011495,0.017241379310344827,0.3850574712643678,26.0,58.0,0.14942527876866213,0.3809523356009124,57.0,118.0,0.3275861880697593,0.34857140865306235,45.0,111.0,0.25862067479191525,0.42307689595660924,40.0,167.0,0.2298850442594802,0.6135265404093458,6.0,13.0,0.03448275663892203,0.36842085872586383,-0.04212456035569684,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
98,Queens,Fresh Meadows,Boro Zone,6.0,45.0,51.0,42.666666666666664,8.683333333333334,0.0,0.8333333333333334,2.0,3.0,0.33333277777870374,0.19999960000080003,3.0,17.0,0.4999991666680556,0.699999650000175,1.0,12.0,0.16666638888935187,0.8461531952667729,0.0,11.0,0.0,0.9999990909099173,0.0,2.0,0.0,0.9999950000249999,-0.6461535952659729,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
99,Staten Island,Freshkills Park,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
100,Manhattan,Garment District,Yellow Zone,4405.0,3760.0,8165.0,16.558011350737797,2.3315686719636775,0.027695800227014757,0.07377979568671963,726.0,581.0,0.16481271245218454,-0.11094108560871396,1252.0,1408.0,0.284222473815613,0.05864661632087738,1179.0,1006.0,0.26765039666821705,-0.07917620101063523,1038.0,678.0,0.23564131615064401,-0.20979020856765612,210.0,87.0,0.04767309864319388,-0.4141414001972593,-0.03176488459807873,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
101,Queens,Glen Oaks,Boro Zone,9.0,33.0,42.0,48.62222222222223,12.038888888888888,0.0,0.5555555555555556,3.0,1.0,0.3333329629633745,-0.49999875000312505,3.0,15.0,0.3333329629633745,0.6666662962965021,2.0,9.0,0.22222197530891633,0.6363630578517656,1.0,8.0,0.11111098765445816,0.7777769135812072,0.0,0.0,0.0,0.0,-1.1363618078548907,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
102,Queens,Glendale,Boro Zone,12.0,79.0,91.0,34.031666666666666,7.570833333333333,0.0,0.8333333333333334,3.0,14.0,0.24999979166684028,0.6470584429067983,8.0,31.0,0.6666661111115741,0.5897434385273234,1.0,19.0,0.08333326388894677,0.899999550000225,0.0,14.0,0.0,0.9999992857147959,0.0,1.0,0.0,0.9999900000999989,-0.25294110709342676,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
103,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
104,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
105,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
106,Brooklyn,Gowanus,Boro Zone,17.0,114.0,131.0,27.447058823529414,5.893529411764706,0.058823529411764705,0.29411764705882354,3.0,14.0,0.1764704844291268,0.6470584429067983,8.0,29.0,0.4705879584776715,0.5675674141709691,3.0,24.0,0.1764704844291268,0.7777774897120409,2.0,39.0,0.11764698961941787,0.9024388042832184,1.0,8.0,0.058823494809708936,0.7777769135812072,-0.1307190468052426,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
107,Manhattan,Gramercy,Yellow Zone,5656.0,5657.0,11313.0,14.745562234794907,2.1561916548797737,0.017326732673267328,0.06453323903818953,762.0,545.0,0.1347241864661878,-0.1660290729454547,1703.0,1515.0,0.30109618051432785,-0.05842137955742268,1360.0,1643.0,0.24045261626511208,0.09423909392527774,1633.0,1748.0,0.28871994291244707,0.03401360534157467,198.0,206.0,0.03500707207389132,0.01980197970787179,-0.2602681668707324,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
108,Brooklyn,Gravesend,Boro Zone,34.0,42.0,76.0,42.470588235294116,10.226470588235294,0.0,0.5882352941176471,14.0,5.0,0.41176458477512207,-0.4736839612189678,17.0,22.0,0.4999998529412197,0.1282050953320268,2.0,8.0,0.058823512110731724,0.5999994000006,0.0,6.0,0.0,0.9999983333361112,1.0,1.0,0.029411756055365862,0.0,-1.0736833612195678,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
109,Staten Island,Great Kills,Boro Zone,1.0,3.0,4.0,13.5,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,0.0,0.0,0.0,1.0,1.0,0.9999900000999989,0.0,-0.9999900000999989,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
110,Staten Island,Great Kills Park,Boro Zone,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
111,Brooklyn,Green-Wood Cemetery,Boro Zone,0.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,2.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,-0.9999900000999989,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
112,Brooklyn,Greenpoint,Boro Zone,67.0,687.0,754.0,22.608955223880596,4.255970149253731,0.029850746268656716,0.5522388059701493,9.0,37.0,0.13432833815994952,0.6086955198488,8.0,143.0,0.11940296725328846,0.8940396758914122,17.0,182.0,0.25373130541323796,0.8291456869776036,26.0,301.0,0.3880596435731875,0.8409785675541723,7.0,24.0,0.1044775963466274,0.5483869198751872,-0.2204501671288036,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
113,Manhattan,Greenwich Village North,Yellow Zone,4179.0,3812.0,7991.0,14.642012443168221,2.038741325675999,0.00957166786312515,0.050969131371141424,393.0,295.0,0.09404163653017077,-0.14244185839474044,1289.0,1196.0,0.3084469961511199,-0.03742454713310041,1078.0,1167.0,0.2579564482939544,0.03964365238466079,1272.0,1065.0,0.304379037319026,-0.08857509589826659,147.0,89.0,0.03517587931281197,-0.24576270145073298,-0.18208551077940122,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
114,Manhattan,Greenwich Village South,Yellow Zone,3861.0,2836.0,6697.0,15.337451437451438,2.2815695415695414,0.005698005698005698,0.07096607096607097,125.0,186.0,0.03237503229118096,0.1961414727928787,686.0,814.0,0.17767417721400108,0.08533333276444445,813.0,887.0,0.21056721002184095,0.04352941150865052,1886.0,841.0,0.4884744872093383,-0.3832049857601577,351.0,108.0,0.09090909067363613,-0.5294117531718573,0.15261206128422816,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
115,Staten Island,Grymes Hill/Clifton,Boro Zone,0.0,4.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,2.0,0.0,0.9999950000249999,0.0,0.0,0.0,0.0,-0.9999900000999989,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
116,Manhattan,Hamilton Heights,Boro Zone,228.0,577.0,805.0,21.26640350877193,3.8615789473684208,0.008771929824561403,0.17543859649122806,60.0,45.0,0.2631578831948297,-0.14285712925170196,90.0,162.0,0.39473682479224453,0.28571427437641767,42.0,131.0,0.18421051823638077,0.5144508373149805,31.0,201.0,0.13596490631732866,0.7327585891052332,5.0,38.0,0.02192982359956914,0.7674416819903065,-0.6573079665666826,2,0,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
117,Queens,Hammels/Arverne,Boro Zone,67.0,68.0,135.0,54.201492537313435,16.08955223880597,0.0,0.9552238805970149,31.0,11.0,0.4626864981064928,-0.47619036281181837,21.0,29.0,0.3134327890398822,0.15999996800000638,3.0,9.0,0.04477611271998318,0.49999958333368055,6.0,13.0,0.08955222543996635,0.36842085872586383,6.0,6.0,0.08955222543996635,0.0,-0.9761899461454989,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
118,Staten Island,Heartland Village/Todt Hill,Boro Zone,0.0,8.0,8.0,,,,,0.0,1.0,0.0,0.9999900000999989,0.0,2.0,0.0,0.9999950000249999,0.0,2.0,0.0,0.9999950000249999,0.0,3.0,0.0,0.9999966666777778,0.0,0.0,0.0,0.0,-4.999925000914729e-06,3,2,4,Outer-Borough & Low-Density Periphery,🌳 Outer Boroughs & Peripheral Transit Connectors,"Lower trip density, balanced off-peak demand, high cross-borough connection requirement to central urban cores."
119,Bronx,Highbridge,Boro Zone,45.0,68.0,113.0,33.93777777777778,8.637111111111112,0.0,0.9333333333333333,16.0,5.0,0.3555554765432274,-0.523809274376536,14.0,31.0,0.31111104197532397,0.37777769382717913,5.0,19.0,0.11111108641975856,0.583333090277879,5.0,12.0,0.11111108641975856,0.41176446366796254,5.0,1.0,0.11111108641975856,-0.6666655555574075,-1.1071423646544152,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
120,Manhattan,Highbridge Park,Boro Zone,2.0,10.0,12.0,27.0,5.6,0.0,0.0,1.0,2.0,0.49999750001249993,0.3333322222259259,1.0,4.0,0.49999750001249993,0.5999988000024,0.0,1.0,0.0,0.9999900000999989,0.0,1.0,0.0,0.9999900000999989,0.0,2.0,0.0,0.9999950000249999,-0.666657777874073,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
121,Queens,Hillcrest/Pomonok,Boro Zone,19.0,79.0,98.0,33.8421052631579,10.556842105263158,0.0,0.6842105263157895,6.0,17.0,0.31578930747931183,0.4782606616257993,4.0,23.0,0.21052620498620792,0.7037034430727989,5.0,17.0,0.2631577562327599,0.5454542975207739,3.0,17.0,0.15789465373965592,0.699999650000175,1.0,5.0,0.05263155124655198,0.6666655555574075,-0.06719363589497462,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
122,Queens,Hollis,Boro Zone,12.0,24.0,36.0,42.833333333333336,12.041666666666666,0.0,0.75,6.0,6.0,0.49999958333368055,0.0,4.0,5.0,0.33333305555578707,0.11111098765445816,1.0,8.0,0.08333326388894677,0.7777769135812072,0.0,3.0,0.0,0.9999966666777778,1.0,2.0,0.08333326388894677,0.3333322222259259,-0.7777769135812072,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
123,Brooklyn,Homecrest,Boro Zone,39.0,77.0,116.0,30.492307692307694,6.852564102564102,0.0,0.3076923076923077,5.0,16.0,0.1282050953320268,0.523809274376536,22.0,35.0,0.564102419460918,0.228070135426292,7.0,12.0,0.17948713346483755,0.2631577562327599,1.0,11.0,0.025641019066405365,0.8333326388894676,4.0,3.0,0.10256407626562146,-0.14285693877580175,0.26065151814377613,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
124,Queens,Howard Beach,Boro Zone,21.0,96.0,117.0,35.18095238095238,7.656190476190476,0.047619047619047616,0.8095238095238095,13.0,12.0,0.619047324263179,-0.0399999840000064,4.0,36.0,0.19047609977328583,0.7999998000000499,3.0,34.0,0.14285707482996438,0.83783761139524,0.0,14.0,0.0,0.9999992857147959,1.0,0.0,0.04761902494332146,-0.9999900000999989,-0.8778375953952464,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
125,Manhattan,Hudson Sq,Yellow Zone,1454.0,1716.0,3170.0,17.155295735900964,2.7111760660247595,0.026822558459422285,0.08046767537826685,152.0,236.0,0.10453920148184868,0.21649483978106085,484.0,537.0,0.33287482577114974,0.051909891754065705,387.0,429.0,0.2661623090360226,0.051470587604527114,378.0,458.0,0.25997248789565003,0.0956937787596438,53.0,56.0,0.03645116893774987,0.027522933254776765,0.16502425217653374,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
126,Bronx,Hunts Point,Boro Zone,25.0,39.0,64.0,35.68,9.59,0.0,0.88,7.0,6.0,0.2799998880000448,-0.07692301775152481,12.0,15.0,0.4799998080000768,0.11111106995886298,2.0,6.0,0.0799999680000128,0.4999993750007813,1.0,8.0,0.0399999840000064,0.7777769135812072,3.0,4.0,0.1199999520000192,0.14285693877580175,-0.5769223927523061,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
127,Manhattan,Inwood,Boro Zone,36.0,180.0,216.0,31.133333333333333,7.6850000000000005,0.0,0.4722222222222222,8.0,17.0,0.2222221604938443,0.3599998560000576,15.0,49.0,0.41666655092595806,0.5312499169922005,8.0,39.0,0.2222221604938443,0.659574327750143,4.0,70.0,0.11111108024692215,0.8918917713659767,1.0,5.0,0.027777770061730538,0.6666655555574075,-0.2995744717500854,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
128,Manhattan,Inwood Hill Park,Boro Zone,3.0,17.0,20.0,23.633333333333336,7.47,0.0,0.3333333333333333,0.0,3.0,0.0,0.9999966666777778,0.0,6.0,0.0,0.9999983333361112,0.0,3.0,0.0,0.9999966666777778,2.0,3.0,0.6666644444518518,0.19999960000080003,1.0,2.0,0.3333322222259259,0.3333322222259259,0.0,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
129,Queens,Jackson Heights,Boro Zone,92.0,312.0,404.0,43.40978260869565,4.967826086956522,0.30434782608695654,0.43478260869565216,23.0,31.0,0.2499999728260899,0.14814812071331096,42.0,79.0,0.456521689508512,0.3057850986954464,11.0,55.0,0.11956520439508647,0.6666665656565809,5.0,123.0,0.05434782017958476,0.9218749279785212,11.0,24.0,0.11956520439508647,0.37142846530615276,-0.5185184449432699,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
130,Queens,Jamaica,Boro Zone,94.0,230.0,324.0,42.005212765957445,9.617765957446808,0.0425531914893617,0.6702127659574468,15.0,46.0,0.15957445110910093,0.5081966380005511,34.0,64.0,0.3617020891806288,0.3061224177426104,25.0,44.0,0.26595741851516824,0.275362278933003,14.0,60.0,0.14893615436849422,0.6216215376187111,6.0,16.0,0.06382978044364038,0.4545452479339782,0.23283435906754812,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
131,Queens,Jamaica Estates,Boro Zone,23.0,62.0,85.0,37.5,10.61,0.043478260869565216,0.6956521739130435,7.0,10.0,0.30434769376187226,0.1764704844291268,11.0,15.0,0.4782606616257993,0.15384609467457896,1.0,17.0,0.043478241965981754,0.8888883950620028,0.0,15.0,0.0,0.9999993333337778,4.0,5.0,0.17391296786392701,0.11111098765445816,-0.712417910632876,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
132,Queens,JFK Airport,Airports,16167.0,2643.0,18810.0,63.23920950083504,15.52878146842333,1.0,0.7600668027463351,1723.0,425.0,0.10657512209650824,-0.6042830511904885,4164.0,1243.0,0.25756169959945463,-0.5402256324390131,4429.0,593.0,0.2739531141993239,-0.7638391064041435,5379.0,182.0,0.33271478917998715,-0.9345441450556661,472.0,200.0,0.029195274306182177,-0.40476189873866225,0.159556055213655,4,3,2,Intermodal Airport & Long-Haul Transit,✈️ Regional Gateways & Airport Hubs (JFK/LGA/EWR),"Extremely high average trip distance and fare, high cross-borough transit, and steady all-day departure/arrival volume."
133,Brooklyn,Kensington,Boro Zone,24.0,68.0,92.0,30.4875,7.165833333333333,0.0,0.3333333333333333,7.0,5.0,0.2916665451389395,-0.16666652777789354,10.0,15.0,0.4166664930556279,0.199999920000032,5.0,14.0,0.20833324652781396,0.4736839612189678,0.0,32.0,0.0,0.9999996875000976,2.0,2.0,0.08333329861112558,0.0,-0.6403504889968613,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
134,Queens,Kew Gardens,Boro Zone,49.0,103.0,152.0,56.22081632653062,8.874285714285714,0.3673469387755102,0.46938775510204084,11.0,21.0,0.2244897501041326,0.3124999023437805,24.0,25.0,0.4897958184090166,0.020408159100375693,13.0,25.0,0.265306068304884,0.31578939058173927,1.0,26.0,0.020408159100375693,0.9259255829905249,0.0,6.0,0.0,0.9999983333361112,-0.003289488237958771,2,1,0,Core Commercial & Morning Inflow Hub,🏢 Midtown / Lower Manhattan Office & Transit Hubs,High morning dropoff volume and strong positive AM net flow. Sinks workers in morning and disperses passengers in evening rush.
135,Queens,Kew Gardens Hills,Boro Zone,26.0,73.0,99.0,39.16307692307692,9.826538461538462,0.038461538461538464,0.8076923076923077,7.0,7.0,0.2692306656805132,0.0,13.0,24.0,0.49999980769238167,0.2972972169466981,4.0,19.0,0.15384609467457896,0.6521736294897263,0.0,20.0,0.0,0.9999995000002501,2.0,3.0,0.07692304733728948,0.19999960000080003,-0.6521736294897263,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
136,Bronx,Kingsbridge Heights,Boro Zone,30.0,50.0,80.0,35.99666666666667,9.574,0.0,0.8666666666666667,11.0,14.0,0.3666665444444852,0.1199999520000192,14.0,18.0,0.466666511111163,0.1249999609375122,4.0,12.0,0.1333332888889037,0.4999996875001953,0.0,3.0,0.0,0.9999966666777778,1.0,3.0,0.033333322222225924,0.49999875000312505,-0.3799997355001761,1,1,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
137,Manhattan,Kips Bay,Yellow Zone,3002.0,3749.0,6751.0,15.257381745502999,2.4232045303131247,0.009993337774816789,0.09526982011992005,384.0,731.0,0.12791472309155655,0.3112107595407107,1034.0,1064.0,0.3444370408246601,0.014299332629650463,821.0,786.0,0.2734843428598123,-0.021779713616803274,656.0,978.0,0.2185209852814091,0.1970624222945996,107.0,190.0,0.03564290461144935,0.2794612700518091,0.33299047315751396,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
138,Queens,LaGuardia Airport,Airports,10480.0,3187.0,13667.0,45.66209923664122,9.708426526717558,1.0,0.8866412213740458,976.0,830.0,0.09312977090350213,-0.08084163853354574,3928.0,1528.0,0.3748091599477012,-0.4398826971409775,2528.0,537.0,0.24122137381562847,-0.6495921675380353,2978.0,68.0,0.2841603050723661,-0.9553512772312827,70.0,224.0,0.0066793893066036366,0.523809505992874,0.5687505290044895,4,3,2,Intermodal Airport & Long-Haul Transit,✈️ Regional Gateways & Airport Hubs (JFK/LGA/EWR),"Extremely high average trip distance and fare, high cross-borough transit, and steady all-day departure/arrival volume."
139,Queens,Laurelton,Boro Zone,25.0,88.0,113.0,48.192,14.5092,0.0,0.92,11.0,12.0,0.4399998240000704,0.043478241965981754,5.0,27.0,0.199999920000032,0.687499785156317,4.0,20.0,0.1599999360000256,0.6666663888890046,1.0,25.0,0.0399999840000064,0.9230765680474738,4.0,4.0,0.1599999360000256,0.0,-0.6231881469230229,1,4,3,Residential Morning Outflow / Commuter Origins,🏡 Residential Neighborhoods & Commuter Communities,Strong negative net flow during morning rush (passengers leave for work) and positive inflow in evening return hours.
140,Manhattan,Lenox Hill East,Yellow Zone,6302.0,6309.0,12611.0,15.305669628689305,2.312046969216122,0.013011742304030467,0.06299587432561092,1083.0,1296.0,0.17185020601102793,0.0895334170259209,2797.0,2473.0,0.44382735569053106,-0.06148007578466779,1717.0,1336.0,0.2724531890313342,-0.12479528291911142,648.0,1060.0,0.1028244999955181,0.24121779718256559,57.0,144.0,0.009044747684790943,0.432835799361403,0.2143286999450323,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
141,Manhattan,Lenox Hill West,Yellow Zone,6949.0,8054.0,15003.0,13.165966326090086,1.8574715786444091,0.012088070225931788,0.04403511296589437,1082.0,683.0,0.15570585673376622,-0.2260623216653693,2634.0,2778.0,0.3790473443962479,0.02660753875349679,1861.0,2492.0,0.26780831735816907,0.1449575002413106,1245.0,1952.0,0.17916246916223563,0.22114482258009124,127.0,149.0,0.01827601091052524,0.07971014203948762,-0.3710198219066799,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
142,Manhattan,Lincoln Square East,Yellow Zone,9564.0,8425.0,17989.0,14.080708908406525,2.0904401923881224,0.013383521539104977,0.037745713090757006,1019.0,763.0,0.106545378391316,-0.14365880951931084,3251.0,3074.0,0.3399205349854449,-0.02798418967907638,2553.0,2766.0,0.2669385191688221,0.04004512118810844,2685.0,1680.0,0.2807402757415932,-0.23024054930070895,56.0,142.0,0.005855290667236208,0.43434341240689833,-0.18370393070741928,0,0,1,Evening Dining & Nightlife Corridor,"🍸 Nightlife, Entertainment & Cultural Districts",High evening and late-night trip concentration. Massive outflow during late hours with high intra-borough social mobility.
